,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6167,"Forest Hills, Queens",40.72526378216503,-73.84447500788983,Numero 28,40.720852859554014,-73.84561377044857,Italian Restaurant
6195,"Kew Gardens, Queens",40.7051790354148,-73.82981905825703,Paul Michael Brick Oven Cafe,40.70373,-73.82496,Italian Restaurant
6353,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Oro Restaurant and Lounge,40.751803,-73.939319,Italian Restaurant
6395,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant
6419,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Dazie's Restaurant,40.744025157779205,-73.92460868195631,Italian Restaurant
6420,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Mario's Restautant,40.74140215468407,-73.92177087585327,Italian Restaurant
6456,"Maspeth, Queens",40.725427374093606,-73.89621713626859,Patrizia's of Maspeth,40.726765,-73.89427,Italian Restaurant
6479,"Ridgewood, Queens",40.70832315613858,-73.90143517559589,Joe's Restaurant,40.707452,-73.903355,Italian Restaurant
6514,"Ridgewood, Queens",40.70832315613858,-73.90143517559589,Aunt Bella,40.71028641198053,-73.89943687653977,Italian Restaurant
6523,"Rego Park, Queens",40.72897409480735,-73.8578268690537,Avellino Ristorante & Pizzeria,40.72976798666398,-73.86045074006529,Italian Restaurant
6696,"Bayside, Queens",40.76604063281064,-73.7742736306867,Papazzio Restaurant,40.764322841757284,-73.77143715206627,Italian Restaurant
6715,"Bayside, Queens",40.76604063281064,-73.7742736306867,Trattoria Thirty Five,40.76885918000245,-73.77401140965841,Italian Restaurant
6752,"Auburndale, Queens",40.76172954903262,-73.79176243728061,Durso's Pasta & Ravioli Company,40.7633382071267,-73.7930568493998,Italian Restaurant
6767,"Auburndale, Queens",40.76172954903262,-73.79176243728061,Primo Amore,40.76546404313656,-73.78890109453214,Italian Restaurant
6778,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Aunt Bella's,40.766902784128206,-73.73648475430988,Italian Restaurant
6780,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Il Bacco,40.77117386483144,-73.7350060892753,Italian Restaurant
6794,"Little Neck, Queens",40.7708261928267,-73.7388977558074,La Grotta di Marcello,40.771713643603405,-73.7345497143007,Italian Restaurant
6827,"Douglaston, Queens",40.76684609790763,-73.7424982072733,Il Sapore Pizza,40.76593378320164,-73.74499001455428,Italian Restaurant
6869,"Bellerose, Queens",40.72857318176675,-73.72012814826903,Trattoria Lucia,40.72597625404059,-73.71887985537106,Italian Restaurant
6875,"Bellerose, Queens",40.72857318176675,-73.72012814826903,Arturo's Ristorante Italiano,40.72486725375235,-73.7224122384431,Italian Restaurant
7163,"Steinway, Queens",40.775923015642896,-73.90228960391673,Alba's Pizza & Restaurant,40.773854707213914,-73.9075480001452,Italian Restaurant
7180,"Beechhurst, Queens",40.79278140360048,-73.80436451720988,due ponti ristorante,40.796288565350814,-73.80632711014371,Italian Restaurant
7423,"Ravenswood, Queens",40.761704526054146,-73.93157506072878,Botte Bar,40.76326517455829,-73.92809098763414,Italian Restaurant
7494,"Belle Harbor, Queens",40.57615556543109,-73.8540175039252,Plum Tomatoes,40.57840622821483,-73.84934047718845,Italian Restaurant
7531,"Bellaire, Queens",40.73301404027834,-73.73889198912481,Cara Mia Restaurant,40.7304073165559,-73.74318102324933,Italian Restaurant
7595,"St. George, Staten Island",40.6449815710044,-74.07935312512797,Enoteca Maria,40.64194106346249,-74.07732026660736,Italian Restaurant
7598,"St. George, Staten Island",40.6449815710044,-74.07935312512797,Marie's 2,40.642176,-74.076669,Italian Restaurant
7663,"Rosebank, Staten Island",40.61530494652761,-74.06980526716141,Tony's Brick Oven Pizzeria,40.61518049484888,-74.06727894577533,Italian Restaurant
7665,"Rosebank, Staten Island",40.61530494652761,-74.06980526716141,Bin 5,40.613278253734876,-74.0654585662381,Italian Restaurant
7689,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Panini Grill,40.63013746773481,-74.10815562240508,Italian Restaurant
7701,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Cafe Milano,40.63101379177601,-74.10290524363518,Italian Restaurant
7743,"Mariner's Harbor, Staten Island",40.632546390481124,-74.15008537046981,Bella Mama Rose Italian Restaurant,40.63177190796811,-74.1469496567026,Italian Restaurant
7745,"Mariner's Harbor, Staten Island",40.632546390481124,-74.15008537046981,bella mama rosa staten island,40.63175,-74.147008,Italian Restaurant
7806,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,La Strada,40.573742673776685,-74.11562734222126,Italian Restaurant
7808,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,Little Italy Gourmet,40.57456522835696,-74.11614983551179,Italian Restaurant
7809,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,Brioso,40.57305217331347,-74.1147890387532,Italian Restaurant
7832,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Piccolino's italian Restaurant,40.55153846012257,-74.1497458477389,Italian Restaurant
7844,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Benvenuti Pizzeria e Trattoria,40.5512054717975,-74.15017511029485,Italian Restaurant
7847,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Gusto Restaurant,40.55134446523196,-74.14982123556524,Italian Restaurant
7857,"Eltingville, Staten Island",40.542230747450745,-74.1643308041936,Giovannis Trattoria,40.545119,-74.165951,Italian Restaurant
7879,"Eltingville, Staten Island",40.542230747450745,-74.1643308041936,La Stanza,40.542821999999994,-74.164159,Italian Restaurant
7880,"Eltingville, Staten Island",40.542230747450745,-74.1643308041936,Filoncino Cafe,40.542534,-74.16553,Italian Restaurant
7916,"Woodrow, Staten Island",40.541967622888755,-74.20524582480326,Eat Italian,40.541815,-74.20691,Italian Restaurant
7926,"Tottenville, Staten Island",40.50533376115642,-74.24656934235283,Villaggio,40.509285,-74.246597,Italian Restaurant
8071,"Arrochar, Staten Island",40.596312571276734,-74.06712363225574,Basilio's Inn,40.59736924074418,-74.06367404509417,Italian Restaurant
8075,"Arrochar, Staten Island",40.596312571276734,-74.06712363225574,Italianissimo,40.59859631693858,-74.06561913541873,Italian Restaurant
8089,"Grasmere, Staten Island",40.59826835959991,-74.0766743627905,Nino's,40.59836394993996,-74.0799293299799,Italian Restaurant
8112,"Old Town, Staten Island",40.59632891379513,-74.08751118005578,Bocelli,40.59741708805682,-74.08432371429339,Italian Restaurant
8113,"Old Town, Staten Island",40.59632891379513,-74.08751118005578,Cafe Luna,40.5967635465473,-74.08530628181195,Italian Restaurant
8114,"Old Town, Staten Island",40.59632891379513,-74.08751118005578,Trattoria Romana,40.592354020268424,-74.0871806131993,Italian Restaurant
8118,"Old Town, Staten Island",40.59632891379513,-74.08751118005578,Cielo Ristorante,40.593456,-74.087168,Italian Restaurant
8132,"Dongan Hills, Staten Island",40.588672948199275,-74.09639905312521,Mario's,40.589676000000004,-74.10155,Italian Restaurant
8135,"Dongan Hills, Staten Island",40.588672948199275,-74.09639905312521,Michael's Meatballs & Martinis,40.58484616583649,-74.09374191168232,Italian Restaurant
8186,"New Dorp Beach, Staten Island",40.56425549307335,-74.10432707469124,DiSara,40.562948999999996,-74.102795,Italian Restaurant
8193,"New Dorp Beach, Staten Island",40.56425549307335,-74.10432707469124,NiNi's Cafe,40.565557,-74.10033,Italian Restaurant
8194,"New Dorp Beach, Staten Island",40.56425549307335,-74.10432707469124,Fig And Vine,40.565624,-74.100123,Italian Restaurant
8202,"Bay Terrace, Staten Island",40.55398800858462,-74.13916622175768,Noto Casa Cucina,40.553886,-74.14306,Italian Restaurant
8204,"Bay Terrace, Staten Island",40.55398800858462,-74.13916622175768,Villa Paradiso,40.55395910122833,-74.14333013544902,Italian Restaurant
8206,"Huguenot, Staten Island",40.531911920489605,-74.19174105747814,Ciro,40.53340597944858,-74.1926452705801,Italian Restaurant
8359,"Bulls Head, Staten Island",40.6095918004203,-74.15940948657122,8 Morgan Lane Pool Club,40.61260451871944,-74.16260314781822,Italian Restaurant
8373,"Carnegie Hill, Manhattan",40.7826825671257,-73.95325646837112,Lex Restaurant,40.78253,-73.9537,Italian Restaurant
8375,"Carnegie Hill, Manhattan",40.7826825671257,-73.95325646837112,Sfoglia,40.78341910209419,-73.95276825117784,Italian Restaurant
8463,"Noho, Manhattan",40.72325901885768,-73.98843368023597,Lil' Frankie's,40.723444771266365,-73.9883282856349,Italian Restaurant
8499,"Noho, Manhattan",40.72325901885768,-73.98843368023597,Supper,40.72291486887997,-73.9853185415268,Italian Restaurant
8513,"Noho, Manhattan",40.72325901885768,-73.98843368023597,Trapizzino,40.72038960614917,-73.98897171020508,Italian Restaurant
8539,"Noho, Manhattan",40.72325901885768,-73.98843368023597,Il Posto Accanto,40.72230066259489,-73.98418849489386,Italian Restaurant
8550,"Noho, Manhattan",40.72325901885768,-73.98843368023597,Bar Primi,40.72566109133918,-73.99176120758057,Italian Restaurant
8553,"Noho, Manhattan",40.72325901885768,-73.98843368023597,Frank Restaurant,40.7269388318875,-73.9888987815173,Italian Restaurant
8594,"Civic Center, Manhattan",40.71522892046282,-74.00541529873355,Gran Morsi,40.714246192274395,-74.00792514672226,Italian Restaurant
8654,"Civic Center, Manhattan",40.71522892046282,-74.00541529873355,Scalini Fedeli,40.71722617263501,-74.00943297013102,Italian Restaurant
8661,"Midtown South, Manhattan",40.7485096643122,-73.98871313285247,L'Amico,40.74709570524947,-73.98980498026418,Italian Restaurant
8687,"Midtown South, Manhattan",40.7485096643122,-73.98871313285247,Stella 34 Trattoria,40.75036011,-73.98833372,Italian Restaurant
8757,"Richmond Town, Staten Island",40.56960594275505,-74.1340572986257,Casa verde,40.573267,-74.136584,Italian Restaurant
8761,"Shore Acres, Staten Island",40.60971934079284,-74.06667766061771,Bin 5,40.613278253734876,-74.0654585662381,Italian Restaurant
8762,"Shore Acres, Staten Island",40.60971934079284,-74.06667766061771,Da Noi Fingerboard,40.60698963322474,-74.06678011962381,Italian Restaurant
8775,"Shore Acres, Staten Island",40.60971934079284,-74.06667766061771,Angie's Pizza & Restaurant,40.610118,-74.06298199999999,Italian Restaurant
8827,"Elm Park, Staten Island",40.630146741193826,-74.1418167896889,Bella Mama Rose Italian Restaurant,40.63177190796811,-74.1469496567026,Italian Restaurant
8884,"Mill Basin, Brooklyn",40.61597423962336,-73.91515391550404,Landi's Pork Store,40.61963309828226,-73.91791811535433,Italian Restaurant
8966,"Astoria Heights, Queens",40.7703173929982,-73.89467996270574,Antonio's Kitchen,40.76815378448427,-73.89468417375875,Italian Restaurant
8992,"Concourse Village, Bronx",40.824780490842905,-73.91584652759009,Porto Salvo,40.823887357573966,-73.91291020190582,Italian Restaurant
9074,"Sutton Place, Manhattan",40.76028033131374,-73.96355614094303,Felidia,40.76026719652006,-73.96527741724208,Italian Restaurant
9101,"Sutton Place, Manhattan",40.76028033131374,-73.96355614094303,Scalinatella,40.762761445552506,-73.96556629404492,Italian Restaurant
9107,"Sutton Place, Manhattan",40.76028033131374,-73.96355614094303,amata,40.75923625291223,-73.96751482131353,Italian Restaurant
9127,"Sutton Place, Manhattan",40.76028033131374,-73.96355614094303,Isle of Capri,40.76280660337758,-73.9657941312708,Italian Restaurant
9162,"Sutton Place, Manhattan",40.76028033131374,-73.96355614094303,Morso NYC,40.75928524878532,-73.96049237372317,Italian Restaurant
9166,"Sutton Place, Manhattan",40.76028033131374,-73.96355614094303,Tony's Di Napoli,40.7645025568652,-73.96446577341291,Italian Restaurant
9175,"Hunters Point, Queens",40.743414090073536,-73.95386782130745,Manetta's Ristorante,40.742577,-73.95194,Italian Restaurant
9201,"Hunters Point, Queens",40.743414090073536,-73.95386782130745,Bella Via,40.744218522452904,-73.95366930142053,Italian Restaurant
9203,"Hunters Point, Queens",40.743414090073536,-73.95386782130745,Manducatis Rustica,40.745959142740666,-73.95302063397736,Italian Restaurant
9234,"Hunters Point, Queens",40.743414090073536,-73.95386782130745,Manducatis,40.7445680769774,-73.9490078387153,Italian Restaurant
9264,"Turtle Bay, Manhattan",40.75204236950722,-73.96770824581834,Il Postino,40.753613186222005,-73.96758838733226,Italian Restaurant
9266,"Turtle Bay, Manhattan",40.75204236950722,-73.96770824581834,Da Raffaele,40.753636,-73.966984,Italian Restaurant
9272,"Turtle Bay, Manhattan",40.75204236950722,-73.96770824581834,La Pecora Bianca,40.755115567092155,-73.96850858256543,Italian Restaurant
9288,"Turtle Bay, Manhattan",40.75204236950722,-73.96770824581834,Angeletto,40.753371,-73.969718,Italian Restaurant
9339,"Turtle Bay, Manhattan",40.75204236950722,-73.96770824581834,Mimi's Italian Restaurant & Piano Bar,40.756187069197104,-73.96760232287781,Italian Restaurant
9479,"Flatiron, Manhattan",40.739673047638426,-73.9909471052826,Rezdôra,40.738941,-73.988862,Italian Restaurant
9528,"Flatiron, Manhattan",40.739673047638426,-73.9909471052826,La Pizza & La Pasta,40.74244920189739,-73.98998303334243,Italian Restaurant
9680,"Fulton Ferry, Brooklyn",40.70328109093014,-73.99550751888415,Cecconi's,40.703759,-73.991548,Italian Restaurant
9804,"Dumbo, Brooklyn",40.70317632822692,-73.9887528074504,Cecconi's,40.703759,-73.991548,Italian Restaurant
9845,"Dumbo, Brooklyn",40.70317632822692,-73.9887528074504,Noodle Pudding,40.699714724204235,-73.99176882165305,Italian Restaurant
9883,"Egbertville, Staten Island",40.579118742961214,-74.12727240604946,Classic Pizza,40.5755147122092,-74.12790539756193,Italian Restaurant
9935,"Middle Village, Queens",40.716414511158185,-73.88114319200604,Villa Erasmo,40.71676090772257,-73.88622079180654,Italian Restaurant
9956,"Prince's Bay, Staten Island",40.52626406734812,-74.20152556457658,Certo's Gourmet Foods & Caterers,40.525838055120666,-74.20111662376696,Italian Restaurant
9962,"Lighthouse Hill, Staten Island",40.57650629379489,-74.13792663771568,Casa verde,40.573267,-74.136584,Italian Restaurant
9990,"Madison, Brooklyn",40.60937770113766,-73.94841515328893,Michael's,40.607520171283014,-73.94304390996611,Italian Restaurant
10002,"Bronxdale, Bronx",40.85272297633017,-73.86172577555115,F & J Pine Tavern,40.848765529655324,-73.86224195555774,Italian Restaurant
10123,"Hudson Yards, Manhattan",40.75665808227519,-74.00011136202637,Sergimmo Salumeria,40.754388185280874,-73.99564194904139,Italian Restaurant
10142,"Hudson Yards, Manhattan",40.75665808227519,-74.00011136202637,Tavola,40.75553079277017,-73.99476881950281,Italian Restaurant
10153,"Hudson Yards, Manhattan",40.75665808227519,-74.00011136202637,Il Punto Ristorante,40.75607945804827,-73.9945936203003,Italian Restaurant
10156,"Hudson Yards, Manhattan",40.75665808227519,-74.00011136202637,Via Trenta,40.753004473560765,-74.00289810123499,Italian Restaurant
10260,Queen's Park / Ontario Provincial Government-Toronto,43.6623015,-79.3894938,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
10342,"Garden District, Ryerson-Toronto",43.6571618,-79.37893709999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
10343,"Garden District, Ryerson-Toronto",43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
10394,St. James Town-Toronto,43.6514939,-79.3754179,Terroni,43.650927,-79.375602,Italian Restaurant
10420,St. James Town-Toronto,43.6514939,-79.3754179,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
10486,St. James Town-Toronto,43.6514939,-79.3754179,Vagabondo Ristorante & Lounge,43.64822172333574,-79.37529997897587,Italian Restaurant
10559,Central Bay Street-Toronto,43.6579524,-79.3873826,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
10573,Central Bay Street-Toronto,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
10598,Central Bay Street-Toronto,43.6579524,-79.3873826,Sambuca Grill,43.656109861046346,-79.39294644724129,Italian Restaurant
10622,Central Bay Street-Toronto,43.6579524,-79.3873826,Tosto,43.661198,-79.386414,Italian Restaurant
10631,Christie-Toronto,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
10781,Harbourfront East / Union Station / Toronto Islands-Toronto,43.6408157,-79.38175229999997,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
10827,Harbourfront East / Union Station / Toronto Islands-Toronto,43.6408157,-79.38175229999997,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
10850,Harbourfront East / Union Station / Toronto Islands-Toronto,43.6408157,-79.38175229999997,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
10863,Harbourfront East / Union Station / Toronto Islands-Toronto,43.6408157,-79.38175229999997,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
10893,Little Portugal / Trinity-Toronto,43.647926700000006,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
10918,The Danforth West / Riverdale-Toronto,43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
10926,The Danforth West / Riverdale-Toronto,43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
10951,The Danforth West / Riverdale-Toronto,43.6795571,-79.352188,IL FORNELLO on Danforth,43.67860392856738,-79.34690364849348,Italian Restaurant
11029,Toronto Dominion Centre / Design Exchange-Toronto,43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
11033,Toronto Dominion Centre / Design Exchange-Toronto,43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
11060,Brockton / Parkdale Village / Exhibition Place-Toronto,43.6368472,-79.42819140000002,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
11089,India Bazaar / The Beaches West-Toronto,43.6689985,-79.31557159999998,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
11173,Commerce Court / Victoria Hotel-Toronto,43.6481985,-79.37981690000002,Terroni,43.650927,-79.375602,Italian Restaurant
11195,Commerce Court / Victoria Hotel-Toronto,43.6481985,-79.37981690000002,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
11212,Studio District-Toronto,43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
11257,High Park / The Junction South-Toronto,43.6616083,-79.46476329999999,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
11331,Parkdale / Roncesvalles-Toronto,43.6489597,-79.456325,Domani Restaurant & Wine Bar,43.649235,-79.450229,Italian Restaurant
11347,Davisville-Toronto,43.7043244,-79.3887901,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
11348,Davisville-Toronto,43.7043244,-79.3887901,Positano,43.704558,-79.38863854,Italian Restaurant
11376,University of Toronto / Harbord-Toronto,43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
11415,Runnymede / Swansea-Toronto,43.6515706,-79.4844499,Campo,43.655191,-79.487067,Italian Restaurant
11423,Runnymede / Swansea-Toronto,43.6515706,-79.4844499,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant
11618,Stn A PO Boxes-Toronto,43.6464352,-79.37484599999998,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
11659,Stn A PO Boxes-Toronto,43.6464352,-79.37484599999998,Mirto,43.650702,-79.376307,Italian Restaurant
11667,St. James Town / Cabbagetown-Toronto,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
11686,St. James Town / Cabbagetown-Toronto,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
11828,Church and Wellesley-Toronto,43.6658599,-79.38315990000002,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
